order_id,order_date,region,country,product_category,product_name,sales_channel,quantity,unit_price,total_sales,profit,customer_segment
ORD-001274,2022-10-11,North,Canada,Furniture,Ergonomic Chair,Retail,7,237.57,1662.99,526.81,Corporate
ORD-001275,2022-01-01,North,Canada,Furniture,Standing Desk,Online,4,490.99,1963.96,734.13,Consumer
ORD-001276,2022-11-22,East,India,Clothing,Running Shoes,Online,3,116.42,349.26,122.07,Consumer
ORD-001277,2022-01-13,East,China,Electronics,Laptop Pro,Retail,6,1123.62,6741.72,1650.31,Home Office
ORD-001278,2022-01-01,West,Germany,Furniture,Ergonomic Chair,Retail,9,228.91,2060.19,546.2,Consumer
ORD-001279,2022-11-19,West,UK,Clothing,Men's Jacket,Retail,1,98.64,98.64,37.69,Home Office
ORD-001280,2022-11-28,South,Brazil,Electronics,Wireless Headphones,Online,3,157.28,471.84,150.99,Home Office
ORD-001281,2022-04-20,North,USA,Grocery,Breakfast Cereal,Online,11,5.63,61.93,14.56,Home Office
ORD-001282,2022-05-18,North,USA,Electronics,4K Monitor,Online,1,391.1,391.1,114.56,Corporate
ORD-001283,2022-01-08,South,Brazil,Grocery,Organic Coffee Beans,Online,11,12.96,142.56,50.1,Home Office
ORD-001284,2022-03-15,North,Canada,Grocery,Olive Oil Premium,Online,5,18.41,92.05,21.16,Home Office
ORD-001285,2022-02-20,West,France,Electronics,4K Monitor,Retail,5,438.55,2192.75,600.7,Home Office
ORD-001286,2022-01-31,North,USA,Furniture,Standing Desk,Retail,9,463.42,4170.78,1445.96,Home Office
ORD-001287,2022-02-13,West,Germany,Furniture,Standing Desk,Online,5,536.18,2680.9,719.52,Home Office
ORD-001288,2023-02-13,East,India,Grocery,Breakfast Cereal,Online,12,5.5,66.0,19.03,Corporate
ORD-001289,2022-01-05,West,UK,Clothing,Running Shoes,Retail,5,105.15,525.75,224.04,Home Office
ORD-001290,2022-11-26,West,Germany,Electronics,Wireless Headphones,Online,4,159.2,636.8,228.3,Home Office
ORD-001291,2022-04-06,South,Argentina,Grocery,Olive Oil Premium,Online,12,17.32,207.84,59.15,Consumer
ORD-001292,2022-03-10,East,China,Electronics,4K Monitor,Online,5,378.92,1894.6,635.83,Corporate
ORD-001293,2022-01-14,North,Canada,Electronics,Wireless Headphones,Online,1,161.64,161.64,51.81,Home Office
ORD-001294,2022-04-18,South,Argentina,Electronics,Smartphone X,Online,1,861.39,861.39,196.45,Corporate
ORD-001295,2024-02-28,South,Brazil,Furniture,Standing Desk,Online,5,474.73,2373.65,722.43,Home Office
ORD-001296,2022-05-26,South,Brazil,Clothing,Men's Jacket,Online,3,89.99,269.97,108.02,Home Office
ORD-001297,2022-12-05,West,Germany,Grocery,Olive Oil Premium,Online,12,19.76,237.12,55.33,Corporate
ORD-001298,2022-07-11,East,Japan,Clothing,Running Shoes,Online,3,116.74,350.22,126.74,Consumer
ORD-001299,2022-03-14,South,Brazil,Electronics,Laptop Pro,Online,3,1106.23,3318.69,673.34,Corporate
ORD-001300,2023-10-10,East,India,Grocery,Breakfast Cereal,Online,11,6.09,66.99,15.46,Home Office
ORD-001301,2022-01-03,South,Argentina,Clothing,Men's Jacket,Online,1,93.09,93.09,33.05,Consumer
ORD-001302,2022-02-07,West,UK,Grocery,Breakfast Cereal,Online,12,6.07,72.84,17.16,Home Office
ORD-001303,2024-02-05,East,China,Furniture,Ergonomic Chair,Online,1,250.27,250.27,66.83,Consumer
ORD-001304,2023-07-10,South,Brazil,Furniture,Ergonomic Chair,Online,4,262.36,1049.44,252.7,Corporate
ORD-001305,2022-01-30,North,USA,Furniture,Ergonomic Chair,Retail,7,255.3,1787.1,618.28,Consumer
ORD-001306,2022-01-30,North,Canada,Electronics,Laptop Pro,Online,5,1264.15,6320.75,1299.64,Corporate
ORD-001307,2023-09-17,North,Canada,Grocery,Olive Oil Premium,Online,5,17.42,87.1,22.69,Consumer
ORD-001308,2022-01-03,West,UK,Furniture,Bookshelf,Retail,10,109.71,1097.1,290.95,Home Office
ORD-001309,2022-01-21,West,France,Furniture,Ergonomic Chair,Online,3,267.97,803.91,264.0,Consumer
ORD-001310,2022-03-28,South,Argentina,Grocery,Organic Coffee Beans,Retail,12,12.65,151.8,41.2,Corporate
ORD-001311,2022-04-02,West,Germany,Furniture,Bookshelf,Online,3,112.88,338.64,76.19,Home Office
ORD-001312,2022-01-19,North,USA,Grocery,Breakfast Cereal,Retail,16,5.95,95.2,24.92,Corporate
ORD-001313,2022-01-01,West,Germany,Clothing,Men's Jacket,Online,4,91.95,367.8,130.54,Corporate
ORD-001314,2022-02-22,North,Canada,Grocery,Breakfast Cereal,Online,7,6.43,45.01,12.01,Consumer
ORD-001315,2022-01-02,West,UK,Grocery,Breakfast Cereal,Online,7,5.81,40.67,10.49,Home Office
ORD-001316,2022-02-10,North,Canada,Electronics,Wireless Headphones,Online,5,145.07,725.35,278.2,Home Office
ORD-001317,2023-03-07,South,Brazil,Furniture,Standing Desk,Online,4,495.77,1983.08,568.39,Consumer
ORD-001318,2023-06-17,North,Canada,Electronics,Laptop Pro,Online,5,1315.57,6577.85,1240.05,Consumer
ORD-001319,2022-01-13,East,Japan,Electronics,4K Monitor,Retail,9,395.37,3558.33,1046.79,Consumer
ORD-001320,2022-01-01,South,Brazil,Grocery,Organic Coffee Beans,Online,10,13.01,130.1,43.39,Consumer
ORD-001321,2022-08-18,South,Argentina,Furniture,Standing Desk,Online,5,510.41,2552.05,781.71,Consumer
ORD-001322,2022-08-09,South,Argentina,Electronics,4K Monitor,Online,2,422.73,845.46,202.19,Home Office
ORD-001323,2022-09-21,East,Japan,Furniture,Bookshelf,Retail,10,109.34,1093.4,342.18,Consumer
ORD-001324,2022-03-03,West,UK,Grocery,Organic Coffee Beans,Online,8,11.71,93.68,24.23,Home Office
ORD-001325,2022-02-05,East,China,Clothing,Running Shoes,Retail,5,115.16,575.8,179.05,Corporate
ORD-001326,2022-01-21,South,Argentina,Electronics,Laptop Pro,Retail,6,1171.55,7029.3,1471.6,Corporate
ORD-001327,2023-11-16,West,France,Grocery,Organic Coffee Beans,Online,4,11.86,47.44,15.87,Corporate
ORD-001328,2022-01-02,South,Brazil,Grocery,Organic Coffee Beans,Retail,15,12.71,190.65,58.16,Corporate
ORD-001329,2022-05-30,South,Brazil,Clothing,Men's Jacket,Retail,8,92.76,742.08,275.56,Home Office
ORD-001330,2022-01-08,East,India,Grocery,Organic Coffee Beans,Retail,11,12.57,138.27,33.26,Home Office
ORD-001331,2022-04-04,South,Argentina,Electronics,Wireless Headphones,Retail,1,163.02,163.02,55.11,Home Office
ORD-001332,2022-04-24,South,Argentina,Clothing,Men's Jacket,Online,5,89.46,447.3,166.47,Home Office
ORD-001333,2022-11-27,East,India,Grocery,Breakfast Cereal,Online,6,5.74,34.44,6.92,Consumer
ORD-001334,2022-04-23,West,UK,Grocery,Olive Oil Premium,Online,5,18.25,91.25,30.39,Corporate
ORD-001335,2022-02-23,South,Argentina,Electronics,Smartphone X,Online,4,850.22,3400.88,913.08,Consumer
ORD-001336,2023-05-12,South,Argentina,Electronics,Laptop Pro,Retail,4,1272.61,5090.44,1269.82,Consumer
ORD-001337,2022-08-03,South,Brazil,Clothing,Men's Jacket,Retail,2,82.09,164.18,66.09,Corporate
ORD-001338,2023-03-23,North,USA,Electronics,Smartphone X,Online,2,758.68,1517.36,318.45,Corporate
ORD-001339,2022-01-01,North,Canada,Grocery,Breakfast Cereal,Online,4,5.66,22.64,5.29,Home Office
ORD-001340,2022-10-14,East,Japan,Electronics,Wireless Headphones,Retail,8,146.72,1173.76,424.08,Consumer
ORD-001341,2022-01-17,East,India,Grocery,Breakfast Cereal,Online,12,5.66,67.92,15.54,Corporate
ORD-001342,2022-01-05,West,France,Furniture,Bookshelf,Retail,7,130.04,910.28,278.21,Consumer
ORD-001343,2022-04-28,North,USA,Furniture,Ergonomic Chair,Online,1,240.05,240.05,60.13,Corporate
ORD-001344,2022-02-16,East,Japan,Electronics,Laptop Pro,Online,3,1163.15,3489.45,775.99,Consumer
ORD-001345,2022-01-27,East,India,Clothing,Men's Jacket,Retail,10,95.13,951.3,390.38,Home Office
ORD-001346,2022-01-13,North,Canada,Electronics,Smartphone X,Online,2,780.98,1561.96,400.37,Home Office
ORD-001347,2022-01-27,East,India,Clothing,Men's Jacket,Online,5,89.31,446.55,181.27,Consumer
ORD-001348,2022-06-15,West,Germany,Electronics,4K Monitor,Online,2,422.97,845.94,227.12,Corporate
ORD-001349,2022-04-16,East,China,Electronics,4K Monitor,Online,4,373.09,1492.36,396.09,Corporate
ORD-001350,2022-03-11,West,France,Clothing,Running Shoes,Retail,8,103.69,829.52,370.76,Home Office
ORD-001351,2022-01-03,East,China,Furniture,Ergonomic Chair,Retail,8,271.58,2172.64,659.82,Consumer
ORD-001352,2023-08-09,West,Germany,Electronics,Smartphone X,Online,1,735.45,735.45,159.01,Consumer
ORD-001353,2022-03-18,West,France,Furniture,Bookshelf,Online,3,125.72,377.16,101.5,Consumer
ORD-001354,2023-04-24,West,UK,Furniture,Standing Desk,Retail,10,506.34,5063.4,1702.51,Consumer
ORD-001355,2022-01-30,East,Japan,Furniture,Bookshelf,Online,5,125.77,628.85,182.62,Home Office
ORD-001356,2022-02-24,North,USA,Furniture,Bookshelf,Online,4,129.1,516.4,153.74,Corporate
ORD-001357,2022-08-09,South,Argentina,Clothing,Running Shoes,Retail,5,105.2,526.0,204.31,Consumer
ORD-001358,2024-03-11,North,USA,Electronics,Laptop Pro,Online,4,1310.95,5243.8,1042.96,Home Office
ORD-001359,2022-08-09,North,Canada,Electronics,4K Monitor,Online,3,422.76,1268.28,390.84,Corporate
ORD-001360,2022-01-05,West,Germany,Electronics,Smartphone X,Retail,10,754.07,7540.7,2163.04,Home Office
ORD-001361,2022-01-01,West,France,Grocery,Olive Oil Premium,Retail,16,18.01,288.16,76.97,Consumer
ORD-001362,2022-12-03,East,China,Electronics,Laptop Pro,Online,4,1312.14,5248.56,1171.09,Home Office
ORD-001363,2022-01-11,East,Japan,Grocery,Breakfast Cereal,Online,7,6.48,45.36,10.07,Consumer
ORD-001364,2022-01-02,West,UK,Grocery,Olive Oil Premium,Online,14,18.01,252.14,58.27,Corporate
ORD-001365,2022-01-09,East,Japan,Electronics,Smartphone X,Online,4,751.39,3005.56,710.09,Home Office
ORD-001366,2022-01-01,West,UK,Clothing,Men's Jacket,Online,4,98.76,395.04,161.93,Consumer
ORD-001367,2022-07-17,South,Brazil,Furniture,Standing Desk,Online,2,491.81,983.62,337.86,Home Office
ORD-001368,2022-10-04,South,Argentina,Furniture,Ergonomic Chair,Online,3,247.36,742.08,220.35,Consumer
ORD-001369,2022-09-03,East,China,Grocery,Olive Oil Premium,Online,11,17.18,188.98,43.1,Consumer
ORD-001370,2022-01-01,West,Germany,Grocery,Breakfast Cereal,Retail,4,6.34,25.36,6.73,Consumer
ORD-001371,2022-07-20,North,USA,Clothing,Running Shoes,Online,5,110.63,553.15,190.58,Home Office
ORD-001372,2022-07-15,South,Brazil,Furniture,Bookshelf,Online,3,120.54,361.62,110.84,Corporate
ORD-001373,2022-07-24,South,Argentina,Clothing,Men's Jacket,Retail,5,90.11,450.55,203.88,Corporate
ORD-001374,2023-07-13,East,China,Clothing,Men's Jacket,Retail,1,83.68,83.68,30.57,Consumer
ORD-001375,2022-03-24,West,UK,Clothing,Women's Dress,Online,5,77.2,386.0,176.19,Corporate
ORD-001376,2023-07-25,South,Brazil,Furniture,Ergonomic Chair,Retail,6,232.97,1397.82,358.4,Corporate
ORD-001377,2022-01-22,South,Brazil,Electronics,Wireless Headphones,Online,5,154.38,771.9,250.83,Corporate
ORD-001378,2022-03-17,West,UK,Clothing,Running Shoes,Retail,7,115.15,806.05,317.57,Corporate
ORD-001379,2022-03-01,East,Japan,Clothing,Men's Jacket,Retail,6,88.93,533.58,253.14,Consumer
ORD-001380,2023-02-03,West,Germany,Clothing,Women's Dress,Online,1,74.83,74.83,32.99,Consumer
ORD-001381,2023-09-16,North,USA,Grocery,Organic Coffee Beans,Retail,9,12.54,112.86,36.64,Consumer
ORD-001382,2022-01-06,East,India,Furniture,Bookshelf,Online,4,118.39,473.56,148.24,Corporate
ORD-001383,2022-05-17,North,USA,Electronics,Laptop Pro,Online,5,1123.98,5619.9,1106.02,Consumer
ORD-001384,2022-01-05,West,Germany,Grocery,Organic Coffee Beans,Online,4,12.89,51.56,12.55,Consumer
ORD-001385,2022-03-04,East,Japan,Clothing,Women's Dress,Retail,3,77.29,231.87,99.3,Home Office
ORD-001386,2023-12-07,West,Germany,Electronics,Smartphone X,Retail,2,871.63,1743.26,407.38,Corporate
ORD-001387,2022-03-11,South,Argentina,Electronics,Smartphone X,Online,3,875.04,2625.12,535.07,Corporate
ORD-001388,2022-11-29,North,USA,Grocery,Olive Oil Premium,Online,7,18.7,130.9,30.87,Home Office
ORD-001389,2022-01-01,East,Japan,Grocery,Olive Oil Premium,Online,4,18.29,73.16,19.62,Home Office
ORD-001390,2023-04-03,East,India,Clothing,Women's Dress,Online,1,85.12,85.12,32.87,Corporate
ORD-001391,2022-09-03,South,Brazil,Electronics,4K Monitor,Online,5,406.54,2032.7,590.34,Home Office
ORD-001392,2023-09-06,South,Brazil,Grocery,Breakfast Cereal,Online,5,6.2,31.0,7.96,Corporate
ORD-001393,2023-10-15,North,USA,Electronics,Smartphone X,Online,2,760.53,1521.06,376.14,Consumer
ORD-001394,2022-01-01,South,Brazil,Clothing,Men's Jacket,Retail,1,93.07,93.07,31.22,Home Office
ORD-001395,2022-02-26,North,USA,Furniture,Standing Desk,Online,5,513.61,2568.05,771.1,Consumer
ORD-001396,2023-10-02,South,Argentina,Grocery,Organic Coffee Beans,Online,15,11.16,167.4,43.04,Home Office
ORD-001397,2022-05-05,North,Canada,Furniture,Standing Desk,Retail,4,462.29,1849.16,710.02,Corporate
ORD-001398,2023-05-16,West,France,Grocery,Olive Oil Premium,Retail,6,17.23,103.38,26.2,Home Office
ORD-001399,2022-01-14,North,USA,Clothing,Women's Dress,Retail,4,86.35,345.4,151.32,Corporate
ORD-001400,2022-07-30,South,Argentina,Clothing,Running Shoes,Online,4,107.59,430.36,194.74,Corporate
ORD-001401,2022-04-04,South,Argentina,Electronics,4K Monitor,Retail,6,425.59,2553.54,688.43,Home Office
ORD-001402,2022-10-25,West,Germany,Electronics,Wireless Headphones,Retail,9,161.96,1457.64,474.54,Corporate
ORD-001403,2022-01-26,South,Argentina,Grocery,Organic Coffee Beans,Online,10,12.05,120.5,37.02,Corporate
ORD-001404,2022-01-07,East,China,Electronics,Laptop Pro,Retail,5,1173.89,5869.45,1175.64,Corporate
ORD-001405,2023-03-21,West,France,Electronics,Laptop Pro,Online,4,1224.03,4896.12,1247.52,Consumer
ORD-001406,2023-08-19,East,China,Clothing,Women's Dress,Online,1,85.23,85.23,32.04,Consumer
ORD-001407,2022-06-25,South,Brazil,Grocery,Breakfast Cereal,Online,7,6.51,45.57,13.5,Corporate
ORD-001408,2022-03-06,West,France,Clothing,Men's Jacket,Online,2,87.09,174.18,59.06,Home Office
ORD-001409,2022-01-09,East,Japan,Electronics,Wireless Headphones,Retail,9,159.42,1434.78,572.53,Home Office
ORD-001410,2022-01-22,North,USA,Clothing,Women's Dress,Online,4,72.58,290.32,109.13,Corporate
ORD-001411,2022-01-16,West,Germany,Electronics,4K Monitor,Retail,5,415.95,2079.75,581.29,Home Office
ORD-001412,2022-01-15,South,Argentina,Electronics,4K Monitor,Online,1,406.1,406.1,134.93,Corporate
ORD-001413,2022-01-01,West,UK,Clothing,Running Shoes,Retail,6,114.15,684.9,248.41,Consumer
ORD-001414,2023-03-19,North,Canada,Electronics,4K Monitor,Online,5,430.37,2151.85,607.9,Home Office
ORD-001415,2022-12-27,East,India,Grocery,Olive Oil Premium,Online,11,16.61,182.71,58.11,Corporate
ORD-001416,2022-01-31,North,Canada,Grocery,Breakfast Cereal,Online,6,5.77,34.62,9.79,Home Office
ORD-001417,2023-05-17,South,Argentina,Furniture,Bookshelf,Online,3,112.2,336.6,89.87,Corporate
ORD-001418,2022-09-21,West,France,Electronics,Laptop Pro,Retail,2,1116.56,2233.12,494.78,Consumer
ORD-001419,2023-11-27,North,Canada,Electronics,Smartphone X,Online,5,737.53,3687.65,803.42,Consumer
ORD-001420,2023-07-11,East,Japan,Grocery,Breakfast Cereal,Retail,14,5.6,78.4,21.01,Home Office
ORD-001421,2022-05-25,North,Canada,Electronics,Laptop Pro,Online,4,1241.95,4967.8,906.54,Home Office
ORD-001422,2024-02-18,West,UK,Electronics,4K Monitor,Retail,3,401.69,1205.07,385.34,Corporate
ORD-001423,2022-10-09,East,India,Furniture,Ergonomic Chair,Online,2,227.74,455.48,152.7,Consumer
ORD-001424,2022-01-01,East,Japan,Electronics,Laptop Pro,Online,3,1207.21,3621.63,861.87,Home Office
ORD-001425,2022-02-02,South,Brazil,Grocery,Olive Oil Premium,Online,11,17.7,194.7,56.7,Corporate
ORD-001426,2022-05-11,West,UK,Furniture,Standing Desk,Retail,9,463.99,4175.91,1497.88,Home Office
ORD-001427,2022-07-03,West,UK,Clothing,Women's Dress,Online,5,72.84,364.2,131.22,Home Office
ORD-001428,2022-01-01,East,India,Furniture,Bookshelf,Online,2,130.77,261.54,60.11,Corporate
ORD-001429,2022-01-17,West,UK,Grocery,Organic Coffee Beans,Retail,9,12.45,112.05,28.64,Consumer
ORD-001430,2022-01-05,South,Brazil,Electronics,Smartphone X,Online,3,741.37,2224.11,508.24,Corporate
ORD-001431,2022-06-15,North,Canada,Clothing,Running Shoes,Retail,9,113.47,1021.23,391.55,Corporate
ORD-001432,2022-04-24,North,USA,Furniture,Standing Desk,Online,1,464.81,464.81,144.08,Corporate
ORD-001433,2022-04-12,East,Japan,Furniture,Bookshelf,Online,2,117.53,235.06,52.48,Consumer
ORD-001434,2024-01-03,North,USA,Furniture,Standing Desk,Online,4,478.36,1913.44,625.69,Consumer
ORD-001435,2022-01-15,East,India,Clothing,Women's Dress,Online,2,72.62,145.24,57.91,Consumer
ORD-001436,2022-04-15,West,UK,Furniture,Standing Desk,Retail,7,479.67,3357.69,1180.7,Home Office
ORD-001437,2023-05-28,North,Canada,Electronics,Laptop Pro,Retail,4,1169.57,4678.28,1110.05,Corporate
ORD-001438,2022-01-05,North,USA,Clothing,Women's Dress,Online,4,81.73,326.92,123.92,Corporate
ORD-001439,2022-01-10,East,China,Clothing,Running Shoes,Retail,8,110.17,881.36,360.51,Corporate
ORD-001440,2022-01-01,East,India,Electronics,Laptop Pro,Online,2,1208.04,2416.08,489.16,Consumer
ORD-001441,2022-01-01,West,UK,Furniture,Bookshelf,Retail,6,112.69,676.14,166.15,Home Office
ORD-001442,2022-10-05,East,India,Clothing,Men's Jacket,Online,3,86.82,260.46,108.25,Corporate
ORD-001443,2022-05-09,East,Japan,Grocery,Olive Oil Premium,Retail,20,18.67,373.4,116.38,Home Office
ORD-001444,2022-05-28,North,USA,Electronics,Wireless Headphones,Retail,3,158.01,474.03,142.58,Home Office
ORD-001445,2022-02-21,West,France,Clothing,Running Shoes,Online,1,105.06,105.06,35.76,Consumer
ORD-001446,2022-06-25,East,Japan,Clothing,Running Shoes,Online,1,101.48,101.48,34.02,Consumer
ORD-001447,2022-01-06,North,Canada,Grocery,Organic Coffee Beans,Retail,7,11.19,78.33,25.06,Home Office
ORD-001448,2022-05-15,East,China,Furniture,Ergonomic Chair,Online,1,269.39,269.39,73.69,Home Office
ORD-001449,2022-01-01,East,India,Clothing,Men's Jacket,Online,1,91.58,91.58,41.87,Corporate
ORD-001450,2023-10-18,South,Brazil,Grocery,Olive Oil Premium,Retail,9,19.65,176.85,58.01,Consumer
ORD-001451,2023-04-09,West,UK,Electronics,Wireless Headphones,Retail,3,164.59,493.77,159.5,Home Office
ORD-001452,2022-12-21,West,UK,Clothing,Running Shoes,Online,3,113.89,341.67,150.4,Corporate
ORD-001453,2022-04-04,South,Brazil,Clothing,Men's Jacket,Retail,8,83.34,666.72,293.0,Consumer
ORD-001454,2022-01-01,East,China,Clothing,Men's Jacket,Retail,1,81.47,81.47,30.41,Consumer
ORD-001455,2022-10-09,South,Argentina,Electronics,Laptop Pro,Online,5,1194.81,5974.05,1481.77,Home Office
ORD-001456,2022-02-27,West,UK,Clothing,Men's Jacket,Retail,8,87.81,702.48,310.1,Corporate
ORD-001457,2023-02-02,East,China,Furniture,Bookshelf,Retail,2,122.76,245.52,77.28,Corporate
ORD-001458,2022-01-01,West,France,Clothing,Running Shoes,Retail,2,101.76,203.52,87.25,Consumer
ORD-001459,2022-01-22,West,France,Electronics,Laptop Pro,Online,1,1107.55,1107.55,270.28,Consumer
ORD-001460,2022-02-05,West,UK,Furniture,Standing Desk,Retail,1,482.59,482.59,174.3,Corporate
ORD-001461,2023-06-27,South,Brazil,Furniture,Bookshelf,Online,4,109.33,437.32,96.43,Consumer
ORD-001462,2022-03-20,North,USA,Clothing,Women's Dress,Online,1,86.67,86.67,31.54,Home Office
ORD-001463,2023-04-10,North,Canada,Grocery,Olive Oil Premium,Online,10,17.49,174.9,57.15,Consumer
ORD-001464,2022-01-31,East,India,Grocery,Organic Coffee Beans,Retail,9,11.32,101.88,35.32,Corporate
ORD-001465,2022-09-16,South,Argentina,Furniture,Bookshelf,Online,5,108.04,540.2,127.99,Corporate
ORD-001466,2022-01-01,South,Brazil,Clothing,Running Shoes,Retail,7,120.05,840.35,258.76,Consumer
ORD-001467,2022-06-22,South,Argentina,Grocery,Olive Oil Premium,Retail,10,19.56,195.6,45.77,Corporate
ORD-001468,2022-01-02,East,India,Furniture,Bookshelf,Online,5,120.2,601.0,168.9,Consumer
ORD-001469,2022-04-26,South,Argentina,Electronics,Wireless Headphones,Retail,7,156.08,1092.56,351.18,Consumer
ORD-001470,2023-07-06,South,Brazil,Clothing,Women's Dress,Online,5,82.99,414.95,180.77,Corporate
ORD-001471,2022-02-23,North,USA,Furniture,Ergonomic Chair,Online,2,238.97,477.94,123.35,Home Office
ORD-001472,2022-04-23,North,USA,Furniture,Ergonomic Chair,Online,1,242.81,242.81,73.36,Corporate
ORD-001473,2022-09-01,North,USA,Furniture,Ergonomic Chair,Online,1,232.66,232.66,79.58,Home Office
ORD-001474,2022-02-03,East,Japan,Electronics,Wireless Headphones,Online,2,137.05,274.1,99.67,Consumer
ORD-001475,2022-12-12,East,China,Electronics,Wireless Headphones,Retail,1,164.01,164.01,53.38,Corporate
ORD-001476,2024-01-03,North,USA,Electronics,4K Monitor,Retail,5,378.91,1894.55,482.08,Corporate
ORD-001477,2022-04-30,South,Argentina,Grocery,Olive Oil Premium,Online,15,17.21,258.15,65.56,Consumer
